no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year
5,750873A001,영주시 안정로,2011-01-05,-3.2,1.5,-9.1,62.6,283.7,1.5,,0.0,0.0,0.0,,,,,2011
6,750873A001,영주시 안정로,2011-01-06,-5.3,-2.4,-9.7,50.9,285.0,1.6,,0.0,0.0,0.0,,,,,2011
7,750873A001,영주시 안정로,2011-01-07,-8.8,-0.3,-16.0,59.5,281.3,0.7,,0.0,0.0,0.0,,,,,2011
8,750873A001,영주시 안정로,2011-01-08,-6.4,1.5,-16.0,65.2,287.6,0.2,,0.0,0.0,0.0,,,,,2011
9,750873A001,영주시 안정로,2011-01-09,-2.7,0.4,-9.4,44.6,283.0,1.9,,0.0,0.0,0.0,,,,,2011
10,750873A001,영주시 안정로,2011-01-10,-8.3,0.4,-17.0,50.4,284.4,0.6,,0.0,0.0,0.0,,,,,2011
11,750873A001,영주시 안정로,2011-01-11,-5.8,0.0,-12.8,59.8,277.9,0.2,,0.0,0.0,0.0,,,,,2011
12,750873A001,영주시 안정로,2011-01-12,-5.9,-2.3,-8.4,42.0,280.9,2.2,,0.0,0.0,0.0,,,,,2011
13,750873A001,영주시 안정로,2011-01-13,-9.1,0.0,-17.2,50.8,280.9,0.3,,0.0,0.0,0.0,,,,,2011
14,750873A001,영주시 안정로,2011-01-14,-6.9,0.4,-15.1,60.8,290.2,0.9,,0.0,0.0,0.0,,,,,2011
15,750873A001,영주시 안정로,2011-01-15,-8.7,-3.0,-14.8,36.3,281.9,3.3,,0.0,0.0,0.0,,,,,2011
16,750873A001,영주시 안정로,2011-01-16,-12.3,-7.8,-16.5,39.0,284.4,3.9,,0.0,0.0,0.0,,,,,2011
17,750873A001,영주시 안정로,2011-01-17,-10.1,-2.9,-19.7,46.9,283.9,1.6,,0.0,0.0,0.0,,,,,2011
18,750873A001,영주시 안정로,2011-01-18,-7.2,-1.2,-16.4,48.0,283.4,1.3,,0.0,0.0,0.0,,,,,2011
19,750873A001,영주시 안정로,2011-01-19,-5.0,-1.4,-10.5,44.8,279.6,1.8,,0.0,0.0,0.0,,,,,2011
20,750873A001,영주시 안정로,2011-01-20,-5.8,-1.9,-13.0,39.9,279.5,2.1,,0.0,0.0,0.0,,,,,2011
21,750873A001,영주시 안정로,2011-01-21,-7.1,0.0,-13.8,48.1,282.2,0.9,,0.0,0.0,0.0,,,,,2011
22,750873A001,영주시 안정로,2011-01-22,-4.9,-0.4,-12.2,52.3,287.7,1.3,,0.0,0.0,0.0,,,,,2011
23,750873A001,영주시 안정로,2011-01-23,-4.6,0.8,-11.1,65.2,275.8,0.3,,0.0,0.0,0.0,,,,,2011
24,750873A001,영주시 안정로,2011-01-24,-5.6,-2.7,-10.3,55.6,281.0,2.1,,0.0,0.0,0.0,,,,,2011
25,750873A001,영주시 안정로,2011-01-25,-8.8,-1.7,-16.6,60.9,279.3,1.4,,0.0,0.0,0.0,,,,,2011
26,750873A001,영주시 안정로,2011-01-26,-6.2,-2.2,-8.6,45.9,283.9,2.7,,0.0,0.0,0.0,,,,,2011
27,750873A001,영주시 안정로,2011-01-27,-6.5,-1.9,-11.0,37.9,283.3,2.3,,0.0,0.0,0.0,,,,,2011
28,750873A001,영주시 안정로,2011-01-28,-5.1,0.7,-9.4,35.4,282.2,1.1,,0.0,0.0,0.0,,,,,2011
29,750873A001,영주시 안정로,2011-01-29,-7.5,-4.2,-14.4,35.3,283.5,2.5,,0.0,0.0,0.0,,,,,2011
30,750873A001,영주시 안정로,2011-01-30,-8.6,-5.0,-12.2,35.8,280.0,3.2,,0.0,0.0,0.0,,,,,2011
31,750873A001,영주시 안정로,2011-01-31,-6.1,-0.9,-16.7,45.6,274.6,2.6,,0.0,0.0,0.0,,,,,2011
32,750873A001,영주시 안정로,2011-02-01,-2.1,6.7,-11.9,57.2,282.2,0.6,,0.0,0.0,0.0,,,,,2011
33,750873A001,영주시 안정로,2011-02-02,-0.7,7.7,-7.3,51.5,272.4,0.5,,0.0,0.0,0.0,,,,,2011
34,750873A001,영주시 안정로,2011-02-03,-2.3,8.1,-10.8,56.1,276.3,0.2,,0.0,0.0,0.0,,,,,2011
35,750873A001,영주시 안정로,2011-02-04,-0.5,9.5,-9.0,61.4,278.1,0.5,,0.0,0.0,0.0,,,,,2011
36,750873A001,영주시 안정로,2011-02-05,0.0,8.6,-7.4,58.8,267.2,0.3,,0.0,0.0,0.0,,,,,2011
37,750873A001,영주시 안정로,2011-02-06,-0.3,6.4,-6.9,67.7,283.6,0.6,,0.0,0.0,0.0,,,,,2011
38,750873A001,영주시 안정로,2011-02-07,0.0,6.7,-8.1,60.3,124.6,0.2,,0.0,0.0,0.0,,,,,2011
39,750873A001,영주시 안정로,2011-02-08,0.4,7.7,-4.6,63.9,,0.0,,0.0,0.0,0.0,,,,,2011
40,750873A001,영주시 안정로,2011-02-09,-0.2,5.3,-7.2,55.0,284.9,1.2,,0.0,0.0,0.0,,,,,2011
41,750873A001,영주시 안정로,2011-02-10,-3.0,4.1,-9.2,69.0,,0.0,,0.0,0.0,0.0,,,,,2011
42,750873A001,영주시 안정로,2011-02-11,-2.1,2.2,-6.7,75.9,278.4,0.5,,0.0,0.0,0.0,,,,,2011
43,750873A001,영주시 안정로,2011-02-12,-3.2,2.2,-7.6,44.2,283.4,2.3,,0.0,0.0,0.0,,,,,2011
44,750873A001,영주시 안정로,2011-02-13,-6.1,2.1,-14.1,53.5,91.6,0.1,,0.0,0.0,0.0,,,,,2011
45,750873A001,영주시 안정로,2011-02-14,-2.2,2.9,-14.1,73.9,289.4,0.4,,0.5,0.0,0.0,,,,,2011
46,750873A001,영주시 안정로,2011-02-15,-3.7,4.2,-11.3,68.8,283.8,0.5,,0.5,0.0,0.0,,,,,2011
47,750873A001,영주시 안정로,2011-02-16,-1.8,7.7,-11.8,60.6,,0.0,,0.0,0.0,0.0,,,,,2011
48,750873A001,영주시 안정로,2011-02-17,1.6,3.8,0.0,83.6,287.5,0.4,,3.0,0.0,0.0,,,,,2011
49,750873A001,영주시 안정로,2011-02-18,-0.4,7.5,-6.7,72.0,130.8,0.1,,0.0,0.0,0.0,,,,,2011
50,750873A001,영주시 안정로,2011-02-19,0.0,10.2,-8.3,59.9,289.1,0.2,,0.0,0.0,0.0,,,,,2011
