stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
525811A001,함평군 학교면,2024-01-01,4.5,10.0,-2.2,76.1,,,,0.0,294,7.8,308,,6.5,40.4
525811A001,함평군 학교면,2024-01-02,4.1,9.2,-0.6,82.5,,,,0.0,74,4.6,478,,6.7,40.0
525811A001,함평군 학교면,2024-01-03,3.9,8.0,-1.2,83.2,,,,5.0,248,6.6,894,,7.0,41.4
525811A001,함평군 학교면,2024-01-04,1.3,9.1,-4.3,84.1,,,,0.0,448,9.8,106,,6.7,40.5
525811A001,함평군 학교면,2024-01-05,4.4,12.4,-1.8,83.3,,,,0.0,340,7.8,170,,6.3,40.1
525811A001,함평군 학교면,2024-01-06,2.8,7.9,-2.5,75.7,,,,0.0,501,9.8,356,,6.4,39.7
525811A001,함평군 학교면,2024-01-07,1.4,4.7,-2.3,63.2,,,,0.0,333,9.0,88,,6.1,39.3
525811A001,함평군 학교면,2024-01-08,-2.8,4.0,-8.3,75.7,,,,0.0,490,11.8,1,,5.6,38.9
525811A001,함평군 학교면,2024-01-09,1.1,5.3,-4.9,78.0,,,,2.0,0,3.2,460,,5.0,39.0
525811A001,함평군 학교면,2024-01-10,2.0,5.9,-5.0,75.7,,,,0.0,499,10.7,747,,5.4,39.6
525811A001,함평군 학교면,2024-01-11,0.0,7.4,-6.8,82.7,,,,0.0,249,8.3,151,,5.2,39.1
525811A001,함평군 학교면,2024-01-12,3.6,10.4,-3.9,70.5,,,,0.0,469,10.3,29,,5.4,39.0
525811A001,함평군 학교면,2024-01-13,0.0,8.5,-6.4,72.2,,,,0.0,487,11.4,38,,5.2,38.7
525811A001,함평군 학교면,2024-01-14,3.9,15.4,-5.0,80.1,,,,1.5,314,8.5,461,,4.8,38.7
525811A001,함평군 학교면,2024-01-15,0.4,5.0,-5.5,65.1,,,,0.0,519,12.2,0,,5.2,39.0
525811A001,함평군 학교면,2024-01-16,-0.9,7.1,-7.1,67.2,,,,0.0,378,9.4,12,,4.8,38.7
525811A001,함평군 학교면,2024-01-17,5.6,10.3,0.5,70.5,,,,0.5,1,2.4,368,,4.7,38.9
525811A001,함평군 학교면,2024-01-18,7.3,10.9,5.4,95.2,,,,6.5,0,2.4,1439,,5.7,41.3
