stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
312831A001,금산군 금성면,2024-01-01,2.7,7.5,-1.6,88.4,322.1,0.4,3.2,0.0,132,39.9,6,,3.1,-2.4
312831A001,금산군 금성면,2024-01-02,3.5,7.0,1.5,83.5,306.2,0.6,4.8,0.0,11,39.9,0,,3.9,-2.4
312831A001,금산군 금성면,2024-01-03,2.1,5.9,-2.3,85.4,314.1,0.8,6.1,0.0,55,39.9,348,,3.5,-2.5
312831A001,금산군 금성면,2024-01-04,-0.8,7.2,-4.9,85.8,293.0,0.5,5.6,0.0,356,39.9,2,,2.0,-2.5
312831A001,금산군 금성면,2024-01-05,3.3,9.0,-4.2,83.4,289.8,0.9,5.3,0.0,4,39.9,0,,2.2,-2.5
312831A001,금산군 금성면,2024-01-06,1.0,6.6,-4.3,74.9,305.7,0.8,6.6,0.0,507,39.9,2,,2.3,-2.5
312831A001,금산군 금성면,2024-01-07,-1.6,1.1,-6.2,61.1,317.3,2.2,8.4,0.0,417,39.9,0,,1.2,-2.6
312831A001,금산군 금성면,2024-01-08,-4.6,4.2,-10.8,64.1,339.8,0.5,4.7,0.0,540,39.9,0,,0.0,-2.6
312831A001,금산군 금성면,2024-01-09,0.3,6.8,-5.9,77.1,313.3,0.4,3.3,1.5,0,39.9,112,,-0.1,-2.5
312831A001,금산군 금성면,2024-01-10,-0.3,2.5,-4.7,89.2,327.6,0.7,4.6,1.5,136,39.9,563,,0.5,-2.5
312831A001,금산군 금성면,2024-01-11,-0.4,4.1,-5.0,84.5,281.4,0.7,6.7,0.0,84,39.9,0,,0.7,-2.5
312831A001,금산군 금성면,2024-01-12,2.0,8.1,-4.3,72.1,301.2,0.9,5.9,0.0,511,39.9,0,,1.9,-2.5
312831A001,금산군 금성면,2024-01-13,-1.6,7.7,-7.7,72.0,276.8,0.3,3.8,0.0,532,39.9,0,,0.8,-2.5
312831A001,금산군 금성면,2024-01-14,1.4,12.4,-7.5,83.8,304.8,1.1,8.8,4.0,324,39.9,9,,1.3,-2.5
312831A001,금산군 금성면,2024-01-15,-1.3,3.0,-6.4,66.4,302.0,1.5,5.8,0.0,547,39.9,0,,1.7,-2.5
312831A001,금산군 금성면,2024-01-16,-3.0,5.7,-9.5,72.1,278.7,0.2,2.1,0.0,517,39.9,0,,0.3,-2.6
312831A001,금산군 금성면,2024-01-17,0.4,4.1,-4.9,87.4,295.8,0.2,2.7,8.5,0,39.9,69,,0.4,-2.5
312831A001,금산군 금성면,2024-01-18,5.7,7.5,3.0,93.4,327.7,0.9,5.2,13.0,0,39.9,67,,3.3,-2.4
